agent_id,year,total_work_hours,starting_date,total_commission
458,2015,1343,24/1/2015,3555
458,2016,1277,24/1/2015,3958
458,2017,1606,24/1/2015,1958
459,2002,473,26/8/2002,1726
459,2003,1446,26/8/2002,4996
459,2004,843,26/8/2002,2713
459,2005,239,26/8/2002,1059
459,2006,362,26/8/2002,1104
459,2007,1161,26/8/2002,1289
459,2008,276,26/8/2002,1005
459,2009,156,26/8/2002,535
459,2010,881,26/8/2002,3076
459,2011,1440,26/8/2002,4184
459,2012,860,26/8/2002,4026
459,2013,1511,26/8/2002,1526
459,2014,320,26/8/2002,1059
459,2015,1739,26/8/2002,5114
459,2016,655,26/8/2002,2612
459,2017,299,26/8/2002,1193
460,2005,196,18/10/2005,461
460,2006,1475,18/10/2005,3765
460,2007,372,18/10/2005,536
460,2008,390,18/10/2005,1829
460,2009,200,18/10/2005,517
460,2010,770,18/10/2005,3363
460,2011,1333,18/10/2005,3718
460,2012,885,18/10/2005,4378
460,2013,1583,18/10/2005,6647
460,2014,329,18/10/2005,1618
460,2015,1905,18/10/2005,3572
460,2016,1070,18/10/2005,3797
460,2017,808,18/10/2005,1600
461,2001,99,3/6/2001,173
461,2002,1198,3/6/2001,5537
461,2003,352,3/6/2001,1366
461,2004,1715,3/6/2001,5291
461,2005,1772,3/6/2001,5241
461,2006,1452,3/6/2001,3235
461,2007,1363,3/6/2001,5831
461,2008,1389,3/6/2001,2783
461,2009,1716,3/6/2001,5318
461,2010,1123,3/6/2001,3334
461,2011,1476,3/6/2001,2447
461,2012,378,3/6/2001,1602
461,2013,106,3/6/2001,255
461,2014,1122,3/6/2001,4924
461,2015,227,3/6/2001,393
461,2016,928,3/6/2001,2474
461,2017,179,3/6/2001,412
462,2013,1227,27/2/2013,5985
462,2014,1509,27/2/2013,1525
462,2015,940,27/2/2013,4043
462,2016,803,27/2/2013,3103
462,2017,1635,27/2/2013,6036
463,2005,262,10/1/2005,367
463,2006,1263,10/1/2005,2568
463,2007,1910,10/1/2005,7403
463,2008,330,10/1/2005,384
463,2009,137,10/1/2005,217
463,2010,701,10/1/2005,1019
463,2011,884,10/1/2005,1022
463,2012,1397,10/1/2005,2403
463,2013,1736,10/1/2005,7160
463,2014,1471,10/1/2005,6805
463,2015,348,10/1/2005,1186
463,2016,1068,10/1/2005,2164
463,2017,1892,10/1/2005,6660
464,2009,739,27/8/2009,3219
464,2010,549,27/8/2009,2313
464,2011,682,27/8/2009,1595
464,2012,1371,27/8/2009,1598
464,2013,940,27/8/2009,3152
464,2014,937,27/8/2009,3541
464,2015,1191,27/8/2009,2910
464,2016,1613,27/8/2009,5573
464,2017,800,27/8/2009,1485
465,2017,527,2/9/2017,1255
466,2007,466,18/2/2007,565
466,2008,1245,18/2/2007,2304
466,2009,265,18/2/2007,800
466,2010,542,18/2/2007,2093
466,2011,210,18/2/2007,325
466,2012,1621,18/2/2007,2917
466,2013,97,18/2/2007,346
466,2014,1875,18/2/2007,8814
466,2015,1143,18/2/2007,2840
466,2016,1616,18/2/2007,2101
466,2017,1564,18/2/2007,4989
467,2013,1514,12/1/2013,3453
467,2014,470,12/1/2013,902
467,2015,1594,12/1/2013,3513
467,2016,1708,12/1/2013,3213
467,2017,108,12/1/2013,349
468,2012,724,14/5/2012,1249
468,2013,990,14/5/2012,4935
468,2014,736,14/5/2012,1247
468,2015,1635,14/5/2012,3071
468,2016,669,14/5/2012,2630
468,2017,855,14/5/2012,2793
469,1996,325,12/7/1996,1479
469,1997,206,12/7/1996,589
469,1998,390,12/7/1996,922
469,1999,528,12/7/1996,1281
469,2000,1419,12/7/1996,3769
469,2001,1571,12/7/1996,6432
469,2002,125,12/7/1996,578
469,2003,968,12/7/1996,3968
469,2004,1695,12/7/1996,6591
469,2005,160,12/7/1996,227
469,2006,1798,12/7/1996,4226
469,2007,838,12/7/1996,1026
469,2008,1352,12/7/1996,4123
469,2009,682,12/7/1996,1584
469,2010,412,12/7/1996,2007
469,2011,1727,12/7/1996,8336
469,2012,608,12/7/1996,2758
469,2013,700,12/7/1996,2772
469,2014,1264,12/7/1996,5458
469,2015,894,12/7/1996,3672
469,2016,402,12/7/1996,1780
469,2017,1665,12/7/1996,4620
470,1990,186,8/4/1990,678
470,1991,1661,8/4/1990,6255
470,1992,1241,8/4/1990,5483
470,1993,271,8/4/1990,989
470,1994,292,8/4/1990,920
470,1995,1142,8/4/1990,2823
470,1996,340,8/4/1990,1629
470,1997,155,8/4/1990,763
470,1998,1645,8/4/1990,5499
470,1999,889,8/4/1990,1081
470,2000,433,8/4/1990,2074
470,2001,1609,8/4/1990,7403
470,2002,1446,8/4/1990,1762
470,2003,1245,8/4/1990,1358
470,2004,1126,8/4/1990,1628
470,2005,158,8/4/1990,169
470,2006,390,8/4/1990,779
470,2007,1618,8/4/1990,6856
470,2008,1273,8/4/1990,5081
470,2009,391,8/4/1990,674
470,2010,1464,8/4/1990,1878
470,2011,975,8/4/1990,1475
470,2012,562,8/4/1990,2301
470,2013,767,8/4/1990,2668
470,2014,1791,8/4/1990,7272
470,2015,459,8/4/1990,1213
470,2016,507,8/4/1990,648
470,2017,1314,8/4/1990,2843
471,1990,1536,20/3/1990,7502
471,1991,200,20/3/1990,683
471,1992,715,20/3/1990,1660
471,1993,790,20/3/1990,3921
471,1994,111,20/3/1990,428
471,1995,449,20/3/1990,855
471,1996,647,20/3/1990,2870
471,1997,1650,20/3/1990,2969
471,1998,1068,20/3/1990,4256
471,1999,1099,20/3/1990,3770
471,2000,1327,20/3/1990,6552
471,2001,1448,20/3/1990,6203
471,2002,1907,20/3/1990,7844
471,2003,787,20/3/1990,2401
471,2004,707,20/3/1990,1852
471,2005,1818,20/3/1990,8431
471,2006,582,20/3/1990,1720
471,2007,442,20/3/1990,2158
471,2008,1584,20/3/1990,5818
471,2009,901,20/3/1990,2361
471,2010,1140,20/3/1990,3249
471,2011,895,20/3/1990,1219
471,2012,1803,20/3/1990,7100
471,2013,1399,20/3/1990,1670
471,2014,1793,20/3/1990,8260
471,2015,1472,20/3/1990,3024
471,2016,430,20/3/1990,487
471,2017,1564,20/3/1990,3502
472,1995,458,8/2/1995,2231
472,1996,690,8/2/1995,2559
472,1997,1447,8/2/1995,3020
472,1998,1484,8/2/1995,3662
472,1999,1592,8/2/1995,7010
472,2000,1619,8/2/1995,2213
472,2001,264,8/2/1995,855
472,2002,1162,8/2/1995,4136
472,2003,1487,8/2/1995,6717
472,2004,1706,8/2/1995,7720
472,2005,601,8/2/1995,2738
472,2006,712,8/2/1995,2402
472,2007,538,8/2/1995,2438
472,2008,1277,8/2/1995,1446
472,2009,1709,8/2/1995,8544
472,2010,1014,8/2/1995,4714
472,2011,1181,8/2/1995,4482
472,2012,1452,8/2/1995,1800
472,2013,1607,8/2/1995,5496
472,2014,1222,8/2/1995,1711
472,2015,474,8/2/1995,1858
472,2016,1761,8/2/1995,5480
472,2017,906,8/2/1995,4257
473,2003,123,22/8/2003,322
473,2004,1315,22/8/2003,1354
473,2005,616,22/8/2003,1601
473,2006,617,22/8/2003,994
473,2007,767,22/8/2003,3324
473,2008,703,22/8/2003,2186
473,2009,443,22/8/2003,539
473,2010,312,22/8/2003,1152
473,2011,148,22/8/2003,208
473,2012,408,22/8/2003,1428
473,2013,1329,22/8/2003,2877
473,2014,372,22/8/2003,648
473,2015,1357,22/8/2003,6712
473,2016,1774,22/8/2003,8645
473,2017,125,22/8/2003,490
474,2001,589,10/2/2001,2486
474,2002,491,10/2/2001,1598
474,2003,840,10/2/2001,906
474,2004,863,10/2/2001,3610
474,2005,240,10/2/2001,761
474,2006,1674,10/2/2001,7440
474,2007,1050,10/2/2001,2902
474,2008,1542,10/2/2001,5209
474,2009,163,10/2/2001,778
474,2010,1663,10/2/2001,4013
474,2011,507,10/2/2001,2127
474,2012,1105,10/2/2001,2930
474,2013,1139,10/2/2001,2301
474,2014,356,10/2/2001,1419
474,2015,1385,10/2/2001,4672
474,2016,541,10/2/2001,2325
474,2017,1240,10/2/2001,4270
475,1996,298,2/11/1996,1215
475,1997,1436,2/11/1996,7123
475,1998,184,2/11/1996,279
475,1999,1229,2/11/1996,3245
475,2000,1212,2/11/1996,5089
475,2001,471,2/11/1996,2048
475,2002,1521,2/11/1996,3803
475,2003,1253,2/11/1996,6005
475,2004,688,2/11/1996,742
475,2005,298,2/11/1996,646
475,2006,1658,2/11/1996,4966
475,2007,272,2/11/1996,588
475,2008,1571,2/11/1996,6825
475,2009,461,2/11/1996,2015
475,2010,577,2/11/1996,1893
475,2011,908,2/11/1996,1675
475,2012,238,2/11/1996,246
475,2013,652,2/11/1996,3054
475,2014,1613,2/11/1996,2449
475,2015,660,2/11/1996,2040
475,2016,697,2/11/1996,2018
475,2017,1506,2/11/1996,4717
476,1993,1583,7/2/1993,2558
476,1994,1565,7/2/1993,3538
476,1995,1175,7/2/1993,2666
476,1996,179,7/2/1993,458
476,1997,696,7/2/1993,3291
476,1998,256,7/2/1993,487
476,1999,1609,7/2/1993,5652
476,2000,447,7/2/1993,707
476,2001,526,7/2/1993,1063
476,2002,441,7/2/1993,1361
476,2003,451,7/2/1993,1468
476,2004,1774,7/2/1993,6004
476,2005,321,7/2/1993,382
476,2006,1348,7/2/1993,4801
476,2007,361,7/2/1993,1096
476,2008,103,7/2/1993,160
476,2009,578,7/2/1993,1757
476,2010,1780,7/2/1993,3412
476,2011,570,7/2/1993,622
476,2012,903,7/2/1993,2714
476,2013,1107,7/2/1993,3931
476,2014,1622,7/2/1993,6845
476,2015,504,7/2/1993,2206
476,2016,1380,7/2/1993,4319
476,2017,1518,7/2/1993,3301
477,1997,711,6/3/1997,1744
477,1998,907,6/3/1997,3576
477,1999,1432,6/3/1997,3799
477,2000,827,6/3/1997,971
477,2001,1114,6/3/1997,4497
477,2002,757,6/3/1997,3598
477,2003,1882,6/3/1997,3520
477,2004,1318,6/3/1997,5214
477,2005,1498,6/3/1997,2028
477,2006,1058,6/3/1997,1518
477,2007,306,6/3/1997,1294
477,2008,727,6/3/1997,1162
477,2009,355,6/3/1997,710
477,2010,361,6/3/1997,1773
477,2011,668,6/3/1997,1263
477,2012,1172,6/3/1997,5264
477,2013,412,6/3/1997,1313
477,2014,599,6/3/1997,2726
477,2015,971,6/3/1997,3982
477,2016,740,6/3/1997,3003
477,2017,828,6/3/1997,2595
478,2000,724,9/6/2000,2721
478,2001,718,9/6/2000,928
478,2002,1263,9/6/2000,3022
478,2003,499,9/6/2000,1875
478,2004,739,9/6/2000,3084
478,2005,617,9/6/2000,1166
478,2006,1849,9/6/2000,8829
478,2007,294,9/6/2000,556
478,2008,496,9/6/2000,825
478,2009,1421,9/6/2000,5206
478,2010,657,9/6/2000,944
478,2011,451,9/6/2000,1647
478,2012,961,9/6/2000,1274
478,2013,1223,9/6/2000,4167
478,2014,1599,9/6/2000,6227
478,2015,738,9/6/2000,1357
478,2016,303,9/6/2000,807
478,2017,858,9/6/2000,3901
479,2010,758,20/7/2010,3782
479,2011,818,20/7/2010,2043
479,2012,1767,20/7/2010,8054
479,2013,1323,20/7/2010,5948
479,2014,538,20/7/2010,2152
479,2015,1534,20/7/2010,4981
479,2016,783,20/7/2010,3097
479,2017,1915,20/7/2010,8771
480,2009,341,18/7/2009,1594
480,2010,1245,18/7/2009,2732
480,2011,1657,18/7/2009,4799
480,2012,1696,18/7/2009,6831
480,2013,508,18/7/2009,1434
480,2014,1723,18/7/2009,5090
480,2015,1697,18/7/2009,3924
480,2016,1369,18/7/2009,2412
480,2017,126,18/7/2009,297
481,1990,1218,18/1/1990,3134
481,1991,228,18/1/1990,401
481,1992,1724,18/1/1990,2521
481,1993,1496,18/1/1990,4897
481,1994,531,18/1/1990,1790
481,1995,156,18/1/1990,252
481,1996,1050,18/1/1990,4590
481,1997,1773,18/1/1990,8710
481,1998,1189,18/1/1990,3703
481,1999,823,18/1/1990,2983
481,2000,283,18/1/1990,1022
481,2001,957,18/1/1990,3968
481,2002,634,18/1/1990,2080
481,2003,1343,18/1/1990,5840
481,2004,1309,18/1/1990,2729
481,2005,546,18/1/1990,1916
481,2006,1718,18/1/1990,6001
481,2007,1162,18/1/1990,2055
481,2008,1704,18/1/1990,2174
481,2009,1275,18/1/1990,3476
481,2010,1173,18/1/1990,2471
481,2011,827,18/1/1990,3292
481,2012,1328,18/1/1990,1438
481,2013,1195,18/1/1990,5074
481,2014,341,18/1/1990,1432
481,2015,695,18/1/1990,3187
481,2016,259,18/1/1990,1056
481,2017,1690,18/1/1990,6561
482,1998,258,14/8/1998,764
482,1999,1370,14/8/1998,3896
482,2000,1668,14/8/1998,2834
482,2001,165,14/8/1998,350
482,2002,835,14/8/1998,846
482,2003,1264,14/8/1998,5726
482,2004,1049,14/8/1998,2830
482,2005,764,14/8/1998,3507
482,2006,147,14/8/1998,492
482,2007,1003,14/8/1998,3708
482,2008,1823,14/8/1998,5667
482,2009,1759,14/8/1998,4142
482,2010,1615,14/8/1998,4340
482,2011,1749,14/8/1998,4123
482,2012,987,14/8/1998,4588
482,2013,450,14/8/1998,1241
482,2014,1674,14/8/1998,8246
482,2015,109,14/8/1998,332
482,2016,589,14/8/1998,1064
482,2017,819,14/8/1998,1328
483,2004,145,12/12/2004,541
483,2005,1772,12/12/2004,3390
483,2006,759,12/12/2004,2450
483,2007,933,12/12/2004,4437
483,2008,560,12/12/2004,2123
483,2009,264,12/12/2004,979
483,2010,1634,12/12/2004,2075
483,2011,1395,12/12/2004,3640
483,2012,343,12/12/2004,789
483,2013,1880,12/12/2004,4816
483,2014,1337,12/12/2004,1632
483,2015,879,12/12/2004,1131
483,2016,243,12/12/2004,337
483,2017,319,12/12/2004,845
484,1994,901,24/2/1994,2476
484,1995,1760,24/2/1994,7223
484,1996,1865,24/2/1994,6139
484,1997,615,24/2/1994,629
484,1998,1865,24/2/1994,3651
484,1999,577,24/2/1994,1594
484,2000,245,24/2/1994,660
484,2001,663,24/2/1994,2399
484,2002,1767,24/2/1994,6611
484,2003,716,24/2/1994,3087
484,2004,632,24/2/1994,3123
484,2005,1784,24/2/1994,4231
484,2006,1796,24/2/1994,8278
484,2007,901,24/2/1994,4411
484,2008,1044,24/2/1994,3094
484,2009,335,24/2/1994,1056
484,2010,1242,24/2/1994,3167
484,2011,1533,24/2/1994,5614
484,2012,402,24/2/1994,743
484,2013,681,24/2/1994,728
484,2014,1336,24/2/1994,5763
484,2015,1161,24/2/1994,4484
484,2016,1112,24/2/1994,4202
484,2017,1705,24/2/1994,4996
485,1997,457,8/9/1997,805
485,1998,926,8/9/1997,2091
485,1999,1225,8/9/1997,3288
485,2000,1285,8/9/1997,5706
485,2001,1395,8/9/1997,4159
485,2002,240,8/9/1997,770
485,2003,281,8/9/1997,1087
485,2004,1415,8/9/1997,1841
485,2005,1886,8/9/1997,6018
485,2006,960,8/9/1997,2190
485,2007,954,8/9/1997,3382
485,2008,1238,8/9/1997,1471
485,2009,421,8/9/1997,581
485,2010,674,8/9/1997,2614
485,2011,1878,8/9/1997,8950
485,2012,1418,8/9/1997,4273
485,2013,1305,8/9/1997,3906
485,2014,1111,8/9/1997,2822
485,2015,221,8/9/1997,836
485,2016,1675,8/9/1997,7516
485,2017,1121,8/9/1997,1482
486,2008,612,4/1/2008,1627
486,2009,1288,4/1/2008,2555
486,2010,1131,4/1/2008,5514
486,2011,490,4/1/2008,882
486,2012,606,4/1/2008,1737
486,2013,1018,4/1/2008,2342
486,2014,750,4/1/2008,1455
486,2015,1670,4/1/2008,2209
486,2016,640,4/1/2008,1419
486,2017,1055,4/1/2008,2403
487,2015,88,10/11/2015,197
487,2016,245,10/11/2015,1195
487,2017,1321,10/11/2015,4695
488,1990,194,19/10/1990,475
488,1991,1839,19/10/1990,2927
488,1992,216,19/10/1990,300
488,1993,497,19/10/1990,2188
488,1994,179,19/10/1990,331
488,1995,674,19/10/1990,1885
488,1996,1049,19/10/1990,1792
488,1997,1000,19/10/1990,3485
488,1998,1848,19/10/1990,6466
488,1999,1722,19/10/1990,4406
488,2000,902,19/10/1990,1085
488,2001,764,19/10/1990,1410
488,2002,1653,19/10/1990,6651
488,2003,358,19/10/1990,1114
488,2004,1882,19/10/1990,5948
488,2005,165,19/10/1990,554
488,2006,281,19/10/1990,309
488,2007,1337,19/10/1990,4081
488,2008,525,19/10/1990,1145
488,2009,1398,19/10/1990,2178
488,2010,1209,19/10/1990,2306
488,2011,1773,19/10/1990,3501
488,2012,163,19/10/1990,553
488,2013,1042,19/10/1990,2124
488,2014,368,19/10/1990,1432
488,2015,132,19/10/1990,342
488,2016,1302,19/10/1990,6166
488,2017,749,19/10/1990,3737
489,1995,807,11/4/1995,3902
489,1996,1271,11/4/1995,4837
489,1997,1144,11/4/1995,1242
489,1998,1308,11/4/1995,2922
489,1999,1417,11/4/1995,6578
489,2000,1448,11/4/1995,2034
489,2001,943,11/4/1995,986
489,2002,924,11/4/1995,3841
489,2003,578,11/4/1995,1280
489,2004,1856,11/4/1995,3291
489,2005,1458,11/4/1995,2704
489,2006,1310,11/4/1995,2153
489,2007,1503,11/4/1995,4706
489,2008,832,11/4/1995,3302
489,2009,549,11/4/1995,957
489,2010,1589,11/4/1995,5919
489,2011,420,11/4/1995,651
489,2012,138,11/4/1995,233
489,2013,1513,11/4/1995,6797
489,2014,755,11/4/1995,2261
489,2015,695,11/4/1995,709
489,2016,1537,11/4/1995,4912
489,2017,1871,11/4/1995,4874
490,2012,157,10/7/2012,700
490,2013,1798,10/7/2012,5695
490,2014,1748,10/7/2012,3517
490,2015,136,10/7/2012,156
490,2016,1537,10/7/2012,6790
490,2017,1486,10/7/2012,5044
491,2003,1487,15/3/2003,3835
491,2004,1697,15/3/2003,4974
491,2005,834,15/3/2003,2140
491,2006,720,15/3/2003,1763
491,2007,1560,15/3/2003,2993
491,2008,399,15/3/2003,1124
491,2009,1402,15/3/2003,3861
491,2010,944,15/3/2003,3070
491,2011,1564,15/3/2003,5481
491,2012,1662,15/3/2003,6845
491,2013,1089,15/3/2003,2455
491,2014,357,15/3/2003,410
491,2015,992,15/3/2003,4463
491,2016,1740,15/3/2003,4200
491,2017,108,15/3/2003,289
492,2003,122,7/10/2003,469
492,2004,688,7/10/2003,3386
492,2005,1638,7/10/2003,4171
492,2006,948,7/10/2003,2748
492,2007,160,7/10/2003,582
492,2008,836,7/10/2003,2018
492,2009,703,7/10/2003,3045
492,2010,1230,7/10/2003,3788
492,2011,1316,7/10/2003,6313
492,2012,810,7/10/2003,2052
492,2013,1111,7/10/2003,2031
492,2014,762,7/10/2003,1878
492,2015,114,7/10/2003,459
492,2016,876,7/10/2003,2196
492,2017,1623,7/10/2003,7410
493,2007,354,21/2/2007,453
493,2008,896,21/2/2007,1265
493,2009,382,21/2/2007,1427
493,2010,705,21/2/2007,2576
493,2011,1233,21/2/2007,4961
493,2012,865,21/2/2007,2966
493,2013,1839,21/2/2007,5816
493,2014,369,21/2/2007,1374
493,2015,753,21/2/2007,3491
493,2016,250,21/2/2007,1219
493,2017,1853,21/2/2007,3629
494,1991,175,11/10/1991,388
494,1992,1591,11/10/1991,1776
494,1993,292,11/10/1991,437
494,1994,710,11/10/1991,3361
494,1995,1259,11/10/1991,4624
494,1996,959,11/10/1991,2376
494,1997,390,11/10/1991,669
494,1998,1874,11/10/1991,4422
494,1999,830,11/10/1991,1972
494,2000,218,11/10/1991,706
494,2001,1285,11/10/1991,3149
494,2002,982,11/10/1991,2635
494,2003,1364,11/10/1991,3579
494,2004,1183,11/10/1991,5731
494,2005,1771,11/10/1991,3615
494,2006,136,11/10/1991,598
494,2007,1388,11/10/1991,3021
494,2008,265,11/10/1991,536
494,2009,1866,11/10/1991,6550
494,2010,1472,11/10/1991,3509
494,2011,1394,11/10/1991,2145
494,2012,1230,11/10/1991,6068
494,2013,1499,11/10/1991,7432
494,2014,1133,11/10/1991,3589
494,2015,1902,11/10/1991,9033
494,2016,1543,11/10/1991,2957
494,2017,926,11/10/1991,4237
495,2012,176,12/5/2012,745
495,2013,443,12/5/2012,1997
495,2014,760,12/5/2012,3464
495,2015,327,12/5/2012,1242
495,2016,1347,12/5/2012,3123
495,2017,1916,12/5/2012,2796
496,2003,517,16/9/2003,1320
496,2004,854,16/9/2003,2603
496,2005,824,16/9/2003,1542
496,2006,1474,16/9/2003,7108
496,2007,1203,16/9/2003,2426
496,2008,1574,16/9/2003,4167
496,2009,610,16/9/2003,3034
496,2010,1604,16/9/2003,4258
496,2011,337,16/9/2003,1519
496,2012,962,16/9/2003,3207
496,2013,253,16/9/2003,318
496,2014,1493,16/9/2003,3403
496,2015,1876,16/9/2003,6805
496,2016,153,16/9/2003,577
496,2017,1867,16/9/2003,8366
497,2003,922,20/6/2003,3504
497,2004,1536,20/6/2003,3995
497,2005,799,20/6/2003,2627
497,2006,924,20/6/2003,3422
497,2007,359,20/6/2003,866
497,2008,1466,20/6/2003,2974
497,2009,1008,20/6/2003,1263
497,2010,594,20/6/2003,1452
497,2011,1597,20/6/2003,5247
497,2012,1309,20/6/2003,4676
497,2013,1036,20/6/2003,1216
497,2014,261,20/6/2003,378
497,2015,1116,20/6/2003,3453
497,2016,323,20/6/2003,513
497,2017,1370,20/6/2003,2959
498,2009,436,5/10/2009,1797
498,2010,440,5/10/2009,1059
498,2011,856,5/10/2009,1505
498,2012,554,5/10/2009,1974
498,2013,681,5/10/2009,2684
498,2014,1613,5/10/2009,6354
498,2015,1699,5/10/2009,2276
498,2016,214,5/10/2009,217
498,2017,1520,5/10/2009,3573
499,1995,624,1/3/1995,960
499,1996,627,1/3/1995,2389
499,1997,1502,1/3/1995,3722
499,1998,1871,1/3/1995,7886
499,1999,1772,1/3/1995,4861
499,2000,353,1/3/1995,1685
499,2001,1650,1/3/1995,3138
499,2002,979,1/3/1995,3803
499,2003,598,1/3/1995,2128
499,2004,977,1/3/1995,1531
499,2005,572,1/3/1995,1121
499,2006,1187,1/3/1995,5122
499,2007,1291,1/3/1995,6374
499,2008,1764,1/3/1995,7407
499,2009,584,1/3/1995,2783
499,2010,1685,1/3/1995,2525
499,2011,1847,1/3/1995,7238
499,2012,343,1/3/1995,525
499,2013,1222,1/3/1995,1413
499,2014,1060,1/3/1995,1857
499,2015,362,1/3/1995,842
499,2016,535,1/3/1995,723
499,2017,1263,1/3/1995,3098
500,2000,357,18/10/2000,480
500,2001,741,18/10/2000,3373
500,2002,653,18/10/2000,712
500,2003,1296,18/10/2000,6381
500,2004,1546,18/10/2000,2104
500,2005,114,18/10/2000,309
500,2006,354,18/10/2000,853
500,2007,946,18/10/2000,2878
500,2008,1319,18/10/2000,4037
500,2009,579,18/10/2000,1073
500,2010,1279,18/10/2000,1849
500,2011,145,18/10/2000,256
500,2012,1705,18/10/2000,5504
500,2013,131,18/10/2000,579
500,2014,538,18/10/2000,1019
500,2015,572,18/10/2000,1238
500,2016,966,18/10/2000,3155
500,2017,1416,18/10/2000,3815
501,1998,851,15/3/1998,2103
501,1999,1708,15/3/1998,2323
501,2000,479,15/3/1998,2218
501,2001,1002,15/3/1998,2440
501,2002,1245,15/3/1998,4357
501,2003,1097,15/3/1998,1874
501,2004,118,15/3/1998,317
501,2005,643,15/3/1998,2471
501,2006,1264,15/3/1998,4588
501,2007,1545,15/3/1998,7106
501,2008,1128,15/3/1998,2568
501,2009,451,15/3/1998,478
501,2010,1014,15/3/1998,3998
501,2011,1278,15/3/1998,6166
501,2012,1008,15/3/1998,3021
501,2013,866,15/3/1998,2094
501,2014,1525,15/3/1998,4783
501,2015,1205,15/3/1998,1585
501,2016,1283,15/3/1998,5150
501,2017,1436,15/3/1998,3052
502,2013,463,28/7/2013,621
502,2014,454,28/7/2013,2266
502,2015,1602,28/7/2013,5678
502,2016,1119,28/7/2013,4464
502,2017,989,28/7/2013,2437
503,2012,617,27/9/2012,1890
503,2013,380,27/9/2012,613
503,2014,1323,27/9/2012,4840
503,2015,151,27/9/2012,190
503,2016,1588,27/9/2012,4246
503,2017,1824,27/9/2012,2584
504,2007,1291,26/4/2007,5022
504,2008,1041,26/4/2007,4045
504,2009,936,26/4/2007,2874
504,2010,1587,26/4/2007,3146
504,2011,1484,26/4/2007,3352
504,2012,686,26/4/2007,782
504,2013,695,26/4/2007,1065
504,2014,1495,26/4/2007,3376
504,2015,571,26/4/2007,578
504,2016,620,26/4/2007,1319
504,2017,106,26/4/2007,148
505,2000,260,17/8/2000,333
505,2001,1210,17/8/2000,3995
505,2002,1070,17/8/2000,3371
505,2003,1782,17/8/2000,4662
505,2004,779,17/8/2000,2499
505,2005,1790,17/8/2000,2808
505,2006,1550,17/8/2000,5835
505,2007,1078,17/8/2000,3830
505,2008,1621,17/8/2000,2211
505,2009,1717,17/8/2000,2618
505,2010,1358,17/8/2000,5144
505,2011,1522,17/8/2000,5739
505,2012,1241,17/8/2000,5018
505,2013,1273,17/8/2000,3914
505,2014,1555,17/8/2000,2280
505,2015,594,17/8/2000,926
505,2016,166,17/8/2000,239
505,2017,732,17/8/2000,1534
506,2015,378,13/10/2015,1160
506,2016,955,13/10/2015,2307
506,2017,1200,13/10/2015,1854
507,2001,581,16/4/2001,2007
507,2002,1834,16/4/2001,2983
507,2003,1249,16/4/2001,2824
507,2004,1768,16/4/2001,3906
507,2005,1789,16/4/2001,2891
507,2006,1455,16/4/2001,2265
507,2007,633,16/4/2001,1157
507,2008,1506,16/4/2001,1610
507,2009,1499,16/4/2001,5480
507,2010,1460,16/4/2001,7282
507,2011,1213,16/4/2001,3277
507,2012,449,16/4/2001,1275
507,2013,834,16/4/2001,2493
507,2014,1564,16/4/2001,5717
507,2015,640,16/4/2001,3133
507,2016,1205,16/4/2001,4159
507,2017,1906,16/4/2001,8790
508,2009,1123,11/1/2009,2291
508,2010,1308,11/1/2009,3415
508,2011,558,11/1/2009,1017
508,2012,1138,11/1/2009,4622
508,2013,1546,11/1/2009,6292
508,2014,719,11/1/2009,2386
508,2015,606,11/1/2009,3007
508,2016,112,11/1/2009,264
508,2017,572,11/1/2009,1968
509,1995,978,16/5/1995,3058
509,1996,1902,16/5/1995,9245
509,1997,564,16/5/1995,1309
509,1998,862,16/5/1995,2807
509,1999,1250,16/5/1995,6094
509,2000,445,16/5/1995,1088
509,2001,958,16/5/1995,2199
509,2002,109,16/5/1995,155
509,2003,311,16/5/1995,1071
509,2004,1430,16/5/1995,6378
509,2005,729,16/5/1995,1607
509,2006,1662,16/5/1995,2776
509,2007,445,16/5/1995,1816
509,2008,1590,16/5/1995,6783
509,2009,699,16/5/1995,2913
509,2010,973,16/5/1995,2998
509,2011,1655,16/5/1995,5649
509,2012,1883,16/5/1995,3882
509,2013,256,16/5/1995,994
509,2014,1314,16/5/1995,2543
509,2015,609,16/5/1995,2026
509,2016,758,16/5/1995,1458
509,2017,944,16/5/1995,3587
510,1999,255,24/11/1999,394
510,2000,1238,24/11/1999,5677
510,2001,215,24/11/1999,222
510,2002,688,24/11/1999,2381
510,2003,1583,24/11/1999,2518
510,2004,820,24/11/1999,2039
510,2005,883,24/11/1999,2020
510,2006,1083,24/11/1999,4631
510,2007,517,24/11/1999,1316
510,2008,1858,24/11/1999,9249
510,2009,757,24/11/1999,3050
510,2010,1105,24/11/1999,5325
510,2011,390,24/11/1999,449
510,2012,1709,24/11/1999,6162
510,2013,1223,24/11/1999,4164
510,2014,270,24/11/1999,1281
510,2015,791,24/11/1999,2051
510,2016,1272,24/11/1999,3198
510,2017,265,24/11/1999,451
511,2015,552,12/7/2015,2011
511,2016,1364,12/7/2015,5158
511,2017,158,12/7/2015,158
512,1991,153,16/7/1991,207
512,1992,419,16/7/1991,1788
512,1993,784,16/7/1991,3338
512,1994,1625,16/7/1991,5963
512,1995,415,16/7/1991,641
512,1996,886,16/7/1991,4268
512,1997,1122,16/7/1991,3249
512,1998,1074,16/7/1991,3378
